timestamp,messages_count,bytes_received,msg_throughput,mb_throughput,avg_latency_ms,min_latency_ms,max_latency_ms,partition,offset,cpu_usage_percent,mem_usage_mb
2025-05-25T08:00:06+03:00,2793065,2860098560,54765.92,53.48,373.32,0,3568,0,8245535,72.28,2.52
2025-05-25T08:00:07+03:00,2844992,2913271808,54711.42,53.43,366.55,0,3568,0,8297462,72.61,2.66
2025-05-25T08:00:08+03:00,2890837,2960217088,54544.08,53.27,360.78,0,3568,0,8343307,74.48,1.73
2025-05-25T08:00:09+03:00,2938916,3009449984,54424.33,53.15,354.92,0,3568,0,8391386,69.94,3.58
2025-05-25T08:00:10+03:00,2990846,3062626304,54379.04,53.10,348.90,0,3568,0,8443316,65.32,3.67
2025-05-25T08:00:11+03:00,3034995,3107834880,54196.28,52.93,343.86,0,3568,0,8487465,70.75,0.57
2025-05-25T08:00:12+03:00,3079188,3153088512,54020.84,52.75,339.03,0,3568,0,8531658,69.59,0.71
2025-05-25T08:00:13+03:00,3100208,3174612992,53451.15,52.20,336.74,0,3568,0,8552678,34.86,1.10
2025-05-25T08:00:14+03:00,3100208,3174612992,52544.99,51.31,336.74,0,3568,0,8552678,0.21,1.11
2025-05-25T08:00:15+03:00,3100208,3174612992,51261.91,50.06,336.74,0,3568,0,8552678,0.37,1.13
