timestamp,messages_count,bytes_received,msg_throughput,mb_throughput,avg_latency_ms,min_latency_ms,max_latency_ms,partition,offset,cpu_usage_percent,mem_usage_mb
2025-05-22T01:29:00+03:00,762880,781189120,19560.83,19.10,5936.47,4092,12106,0,7555434,38.56,1.59
2025-05-22T01:29:01+03:00,768384,786825216,19209.56,18.76,5982.55,4092,12617,0,7560938,40.20,2.07
2025-05-22T01:29:02+03:00,773278,791836672,18860.29,18.42,6026.03,4092,13112,0,7565832,39.65,1.81
2025-05-22T01:29:03+03:00,778046,796719104,18524.59,18.09,6071.14,4092,13661,0,7570600,38.76,1.42
2025-05-22T01:29:04+03:00,782519,801299456,18197.92,17.77,6116.04,4092,14244,0,7575073,37.84,0.68
2025-05-22T01:29:05+03:00,786623,805501952,17877.78,17.46,6160.08,4092,14879,0,7579177,36.20,2.66
2025-05-22T01:29:06+03:00,790024,808984576,17555.77,17.14,6198.85,4092,15517,0,7582578,30.21,3.56
2025-05-22T01:29:07+03:00,794122,813180928,17263.44,16.86,6248.51,4092,16155,0,7586676,36.34,2.54
2025-05-22T01:29:08+03:00,798570,817735680,16990.82,16.59,6305.23,4092,16758,0,7591124,40.81,1.71
2025-05-22T01:29:09+03:00,802694,821958656,16722.75,16.33,6360.47,4092,17335,0,7595248,39.76,3.71
2025-05-22T01:29:10+03:00,805884,825225216,16446.62,16.06,6405.08,4092,17971,0,7598438,33.83,1.30
2025-05-22T01:29:11+03:00,808659,828066816,16173.17,15.79,6445.82,4092,18586,0,7601213,36.32,1.63
2025-05-22T01:29:12+03:00,811761,831243264,15916.79,15.54,6493.42,4092,19213,0,7604315,33.46,2.39
2025-05-22T01:29:13+03:00,814618,834168832,15665.69,15.30,6539.04,4092,19798,0,7607172,33.65,2.81
2025-05-22T01:29:14+03:00,816792,836395008,15411.09,15.05,6575.15,4092,20425,0,7609346,26.85,2.38
2025-05-22T01:29:15+03:00,820034,839714816,15185.77,14.83,6631.13,4092,21039,0,7612588,33.06,3.31
2025-05-22T01:29:16+03:00,822884,842633216,14961.25,14.61,6682.22,4092,21705,0,7615438,29.42,3.72
2025-05-22T01:29:17+03:00,825434,845244416,14739.86,14.39,6729.74,4092,22431,0,7617988,27.88,3.70
2025-05-22T01:29:18+03:00,828363,848243712,14532.58,14.19,6786.43,4092,23096,0,7620917,30.22,0.98
2025-05-22T01:29:19+03:00,831644,851603456,14338.64,14.00,6851.50,4092,23434,0,7624198,32.83,1.93
2025-05-22T01:29:20+03:00,834394,854419456,14142.20,13.81,6907.14,4092,24056,0,7626948,32.30,2.22
2025-05-22T01:29:21+03:00,837073,857162752,13950.55,13.62,6963.24,4092,24776,0,7629627,43.16,2.44
